"","species_code","study_ID","study","experiment","first_author","year","taxorder","family","genus","species","common_name","min_length","max_length","avg_length","N","n_mort","n_not_mort","mort_rate","mort_rate_lwr","mort_rate_upr","post_monitoring_uncertainty","catch_related_uncertainty","bshape","a3.0","swim_bladder","rel_height","rel_width","n_turbines","n_turbines_studied","total_capacity_study_turbines_kW","total_capacity_kW","capacity_class","turbine_type","max_diameter","n_blades","rpm","head","max_flow_rate_HPP","sampling_method","global_region","country","location","waterbody","MQ_waterbody","Lat","Long"
"242","Ang_ang","Hadderingh_2002_Linne_1999","Hadderingh & Bruijs (2002)","Linne 1999","Hadderingh",2002,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",64,64,64,2207,351,1856,0.159039420027186,0.00903942002718622,0.309039420027186,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,4,1,2870,11480,"LHP","Kaplan",4,3,88.23,4,450,"net","Europe","Netherlands","Linne","Meuse","250",51.1675,5.92376
"243","Ang_ang","Monten_1985_Ängabäck","Monten (1985)","Ängabäck","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,11,5,6,0.454545454545455,0.304545454545455,0.604545454545454,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,3060,3060,"SHP","Kaplan",3.3,4,125,6,60,"net","Europe","Sweden","Ängabäck","Lagan",NA,56.49456,13.51041
"244","Ang_ang","Schomaker_2016_Eulenmühle_Glieneck","Schomaker & Wolter (2016)","Eulenmühle Glieneck","Schomaker",2016,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",22.5,22.5,22.5,1,0,1,0,0,0.25,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,18,18,"vSHP","Water wheel",6.5,40,5,3.1,1,"net","Europe","Germany","Ziesar","Buckau","0.62",52.283924,12.357978
"245","Ang_ang","Fishtek_2008_Eelexperiment","Fishtek (2008)","Eelexperiment","Fishtek",2008,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",31,80,54,172,1,171,0.00581395348837209,0,0.00581395348837209,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,42,42,"vSHP","Screw",2.2,NA,29,4.5,1.1,"net","Europe","Great Britain","Ashburton","Dart","8.4",50.52081,-3.78835
"246","Ang_ang","Monten_1985_Nöbbelöv","Monten (1985)","Nöbbelöv","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,37,27,10,0.72972972972973,0.57972972972973,0.87972972972973,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,1955,1955,"SHP","Kaplan",1.94,4,250,10,23,"net","Europe","Sweden","Nöbbelöv","Helgean",NA,56.23536,14.07506
"247","Ang_ang","Hadderingh_1998_Linne_1990_30_m3/s","Hadderingh & Baker (1998)","Linne 1990 30 m3/s","Hadderingh",1998,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",48.9,48.9,48.9,268,61,207,0.227611940298507,0.0776119402985075,0.377611940298507,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,4,1,2870,11480,"LHP","Kaplan",4,3,88.23,4,450,"net","Europe","Netherlands","Linne","Meuse","250",51.1675,5.92376
"248","Ang_ang","Monten_1985_Gustavsberg","Monten (1985)","Gustavsberg","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,10,10,0,1,0.85,1,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,1075.25,1075.25,"SHP","Kaplan",1.3,4,375,11.5,11,"net","Europe","Sweden","Gustavsberg","Kilaan",NA,56.95664,13.09703
"249","Ang_ang","Pauwels_2020_Ham_High","Pauwels et al. (2020)","Ham High","Pauwels",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",24.5,66.5,57,175,3,172,0.0171428571428571,0,0.0171428571428571,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,1,400,1200,"SHP","Screw",3,NA,19.95,10,15,"net","Europe","Belgium","Ham","Albert Canal",NA,51.0974499257996,5.10558254862802
"250","Ang_ang","Schneider_2012_Mainkraftwerk_Kostheim_natural_migration","Schneider et al. (2012)","Mainkraftwerk Kostheim natural migration","Schneider",2012,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",NA,NA,NA,26,3,23,0.115384615384615,0,0.115384615384615,0,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"251","Ang_ang","Dainys_2017_Bagdononys","Dainys et al. (2017)","Bagdononys","Dainys",2017,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",68.1,68.1,68.1,52,52,0,1,0.85,1,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,90,90,"vSHP","Cross-flow",NA,NA,NA,10.9,NA,"net","Europe","Lithuania","Bagdononys","Streva","0.8",54.6222245161192,24.7041124305893
"252","Ang_ang","Mueller_2020_Höllthal_natural_migration_screws","Mueller et al. (2020g)","Höllthal natural migration screws","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",27,85,56,12,0,12,0,0,0,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,2,306,571,"vSHP","Screw",4.3,NA,14,2,36,"net","Europe","Germany","Höllthal","Alz","51.5",47.97806,12.50275
"253","Ang_ang","Mueller_2020_Heckerwehr_stocking_LF","Mueller et al. (2020d)","Heckerwehr stocking low flow","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",20,58,41.1,109,0,109,0,0,0,0,0,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,80,80,"vSHP","Screw",3.2,NA,7.8,2.53,5,"net","Europe","Germany","Heckerwehr","Roth","3.17",49.23298,11.12304
"254","Ang_ang","Monten_1985_Karlsnäs","Monten (1985)","Karlsnäs","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,17,14,3,0.823529411764706,0.673529411764706,0.973529411764706,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,663,663,"vSHP","Kaplan",1.6,4,250,6,13,"net","Europe","Sweden","Karlsnäs","Ronnebyan",NA,56.29664,15.28833
"255","Ang_ang","Schmalz_2010_Walkmühle_Francisturbine","Schmalz (2010)","Walkmühle Francisturbine","Schmalz",2010,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",25,25,25,1,0,1,0,0,0.25,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,2,310,357,"vSHP","Francis",NA,18,NA,3.04,14,"net","Europe","Germany","Meiningen","Werra","14",50.55134,10.41019
"256","Ang_ang","Bruijs_2003_Linne_1999_100_m3/s","Bruijs et al (2003)","Linne 1999 100 m3/s","Bruijs",2003,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",64.7,64.7,64.7,127,11,116,0.0866141732283465,0,0.236614173228346,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,4,1,2870,11480,"LHP","Kaplan",4,3,88.23,4,450,"net","Europe","Netherlands","Linne","Meuse","250",51.1675,5.92376
"257","Ang_ang","Bochert_2004_WKA_Schildfeld","Bochert et al. (2004)","WKA Schildfeld","Bochert",2004,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",61,64,62.5,2,1,1,0.5,0.25,0.75,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,NA,NA,44,"vSHP","Francis",NA,NA,NA,2.3,NA,"net","Europe","Germany","Schildfeld","Schilde","2.08",53.44231,10.90923
"258","Ang_ang","Mueller_2020_Heckerwehr_stocking_HF","Mueller et al. (2020d)","Heckerwehr stocking high flow","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",20,58,41.1,213,4,209,0.0187793427230047,0.0187793427230047,0.0187793427230047,0,0,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,80,80,"vSHP","Screw",3.2,NA,18.75,2.53,5,"net","Europe","Germany","Heckerwehr","Roth","3.17",49.23298,11.12304
"259","Ang_ang","Pauwels_2020_Ham_Medium","Pauwels et al. (2020)","Ham Medium","Pauwels",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",46.2,66.6,57.1,179,8,171,0.0446927374301676,0,0.0446927374301676,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,1,400,1200,"SHP","Screw",3,NA,16.62,10,15,"net","Europe","Belgium","Ham","Albert Canal",NA,51.0974499257996,5.10558254862802
"260","Ang_ang","Schneider_2012_Mainkraftwerk_Kostheim_stocking","Schneider et al. (2012)","Mainkraftwerk Kostheim stocking","Schneider",2012,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",30,100,66.5,139,45,94,0.323741007194245,0.173741007194245,0.323741007194245,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"261","Ang_ang","Monten_1985_Gustavsberg","Monten (1985)","Gustavsberg","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,19,19,0,1,0.85,1,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,1075.25,1075.25,"SHP","Kaplan",1.3,4,375,11.5,11,"net","Europe","Sweden","Gustavsberg","Kilaan",NA,56.95664,13.09703
"262","Ang_ang","Monten_1985_Langgöl","Monten (1985)","Langgöl","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",56.5,56.5,56.5,47,38,9,0.808510638297872,0.658510638297872,0.958510638297872,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,1173,1173,"SHP","Kaplan",1.3,4,375,11.5,12,"net","Europe","Sweden","Langgöl","Ronnebyan",NA,56.35127,15.24917
"263","Ang_ang","Berg_1987_17_m3/s","Berg (1987) in Ebel (2008)","Berg (1987) 17 m3/s","Berg",1987,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",44.9,44.9,44.9,179,11,168,0.0614525139664804,0,0.21145251396648,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,NA,NA,2600,"SHP","Kaplan",2.41,4,142,3.77,NA,"net","Europe","Germany","Am letzten Heller","Werra",NA,51.40804,9.70974
"264","Ang_ang","Mueller_2020_Baiersdorf_stocking","Mueller et al. (2020a)","Baiersdorf stocking","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",21.5,44.1,32.3,246,133,113,0.540650406504065,0.540650406504065,0.540650406504065,0,0,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,2,648,648,"vSHP","Kaplan",2,4,150,2.3,32,"net","Europe","Germany","Baiersdorf-Wellerstadt","Regnitz","34.8",49.67059,11.04235
"265","Ang_ang","Mueller_2020_Höllthal_stocking_screws_HF","Mueller et al. (2020g)","Höllthal stocking screws high flow","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",29.2,67.6,41.8,151,1,150,0.00662251655629139,0.00662251655629139,0.00662251655629139,0,0,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,2,306,571,"vSHP","Screw",4.3,NA,18.35,2,36,"net","Europe","Germany","Höllthal","Alz","51.5",47.97806,12.50275
"266","Ang_ang","Bochert_2004_WKA_Bobzin","Bochert et al. (2004)","WKA Bobzin","Bochert",2004,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",36,79,57.5,6,3,3,0.5,0.25,0.75,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,140,140,"vSHP","Kaplan",NA,4,550,7,3.3,"net","Europe","Germany","Bobzin","Müritz-Elde-Wasserstraße",NA,53.49211,12.07141
"267","Ang_ang","Rathcke_2000_Aalschädigung_Landesbergen_1999","Rathcke (2000)","Aalschädigung Landesbergen 1999","Rathcke",2000,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",NA,NA,NA,2337,235,2102,0.100556268720582,0,0.350556268720582,0.25,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,3,7200,7200,"SHP","Kaplan",4.5,4,69,3.76,200,"net","Europe","Germany","Landesbergen","Weser","193",52.57649,9.11159
"268","Ang_ang","Wagner_2013_WKA_Lützschena","Wagner (2013c)","WKA Lützschena","Wagner",2013,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",NA,NA,NA,82,9,73,0.109756097560976,0,0.259756097560976,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,2,52,52,"vSHP","Francis",2.4,31,NA,1.15,7,"net","Europe","Germany","Lützschena","Weiße Elster","7.5",51.37878,12.27962
"269","Ang_ang","Mueller_2020_Iller_stocking_HF","Mueller et al. (2020c)","Iller stocking high flow","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",21,65.9,40.9,630,3,627,0.00476190476190476,0.00476190476190476,0.00476190476190476,0,0,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,2,900,900,"vSHP","VLH",5,8,27,1.82,54,"net","Europe","Germany","Kempten/Au","Iller","46.6",47.68465,10.31972
"270","Ang_ang","Schwevers_2011_Aalabstieg_Drakenburg","Schwevers et al. (2011)","Aalabstieg Drakenburg","Schwevers",2011,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",33,97,67.2,2256,339,1917,0.150265957446809,0.000265957446808518,0.300265957446809,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,3,5000,5000,"SHP","Kaplan",4.5,4,60,3,200,"net","Europe","Germany","Drakenburg","Weser","208",52.68913,9.21175
"271","Ang_ang","Monten_1985_Emsfors","Monten (1985)","Emsfors","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,25,19,6,0.76,0.61,0.91,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,1122,1122,"SHP","Kaplan",1.95,4,187,6,22,"net","Europe","Sweden","Emsfors","Helgean",NA,56.21013,14.09606
"272","Ang_ang","Mueller_2020_Baiersdorf_natural_migration","Mueller et al. (2020a)","Baiersdorf natural migration","Mueller",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",21,35,28,9,2,7,0.222222222222222,0,0.472222222222222,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,2,648,648,"vSHP","Kaplan",2,4,150,2.3,32,"net","Europe","Germany","Baiersdorf-Wellerstadt","Regnitz","34.8",49.67059,11.04235
"273","Ang_ang","Heisey_2019_Fessenheim","Heisey et al. (2019)","Fessenheim","Heisey",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",70.4,70.4,70.4,270,21,249,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,4,1,45000,180000,"LHP","Kaplan",6.5,4,88.2,14.5,NA,"balloon","Europe","France","Fessenheim","Rhine",NA,47.9146935827614,7.57075745384436
"274","Ang_ang","Tombek_2008_Gugelmühle_Francisturbine","Tombek & Holzner (2008)","Gugelmühle Francisturbine","Tombek",2008,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",NA,NA,NA,6,0,6,0,0,0.25,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,2,1,45,65,"vSHP","Francis",NA,NA,50,1.7,4.7,"net","Europe","Germany","Röckingen","Wörnitz",NA,49.04033,10.56207
"275","Ang_ang","Monten_1985_Broby","Monten (1985)","Broby","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,35,26,9,0.742857142857143,0.592857142857143,0.892857142857143,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,1759.5,1759.5,"SHP","Kaplan",2.06,4,250,9,23,"net","Europe","Sweden","Broby","Helgean",NA,56.26603,14.08347
"276","Ang_ang","Monten_1985_Kvarnaholm","Monten (1985)","Kvarnaholm","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,24,22,2,0.916666666666667,0.766666666666667,1,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,3187.5,3187.5,"SHP","Kaplan",3,4,150,7.5,50,"net","Europe","Sweden","Kvarnaholm","Lagan",NA,56.53844,13.71303
"277","Ang_ang","Lagarrigue_2011_Frouard_P2","Lagarrigue & Frey (2008)","Frouard P2","Lagarrigue",2011,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",77.8,100.2,81.2,22,0,22,0,0,0,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,400,400,"SHP","VLH",4.5,8,38,2.4,22,"net","Europe","France","Frouard","Moselle river","65",48.7623961465454,6.12150576362743
"278","Ang_ang","Schomaker_2016_Neumühle","Schomaker & Wolter (2016)","Neumühle","Schomaker",2016,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",89,89,89,1,0,1,0,0,0.25,0.25,0.25,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,15,15,"vSHP","Water wheel",5,36,5.2,2.1,1,"net","Europe","Germany","Hadamar-Niederhadamar","Elbbach","3.997",50.431476,8.040062
"279","Ang_ang","Monten_1985_Ängabäck","Monten (1985)","Ängabäck","Monten",1985,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",73.5,73.5,73.5,28,18,10,0.642857142857143,0.492857142857143,0.792857142857143,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,3060,3060,"SHP","Kaplan",3.3,4,125,6,60,"net","Europe","Sweden","Ängabäck","Lagan",NA,56.49456,13.51041
"280","Ang_ang","Rathcke_2000_Aalschädigung_Landesbergen_1996","Rathcke (2000)","Aalschädigung Landesbergen 1996","Rathcke",1997,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",NA,NA,NA,1231,163,1068,0.132412672623883,0,0.282412672623883,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,3,7200,7200,"SHP","Kaplan",4.5,4,69,3.76,200,"net","Europe","Germany","Landesbergen","Weser","193",52.57649,9.11159
"281","Ang_ang","Pauwels_2020_Ham_Low","Pauwels et al. (2020)","Ham Low","Pauwels",2020,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",49.4,66.8,57.2,182,3,179,0.0164835164835165,0,0.0164835164835165,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,3,1,400,1200,"SHP","Screw",3,NA,13.71,10,15,"net","Europe","Belgium","Ham","Albert Canal",NA,51.0974499257996,5.10558254862802
"282","Ang_ang","Winter_2006_HPS1","Winter et al. (2006)","HPS1","Winter",2006,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",64,93,74.5,90,8,82,0.0888888888888889,0,0.238888888888889,0.15,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,4,4,11480,11480,"LHP","Kaplan",4,3,88.23,4,450,"telemetry","Europe","Netherlands","Linne","Meuse","250",51.1675,5.92376
"283","Ang_ang","Lagarrigue_2011_Frouard_P4","Lagarrigue & Frey (2008)","Frouard P4","Lagarrigue",2011,"Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","European eel",77.8,100.2,81.2,25,0,25,0,0,0,0,0.15,"eel-like",0.00156676407652163,"physoclistous",0.056,0.057,1,1,400,400,"SHP","VLH",4.5,8,38,2.4,22,"net","Europe","France","Frouard","Moselle river","65",48.7623961465454,6.12150576362743
